55.800004;32.3502
55.850003;32.6267
55.900001;32.6993
55.950001;32.8591
56.000004;32.7541
56.050002;32.9165
56.100005;33.3261
56.150005;33.3165
56.200005;33.5886
56.250004;33.8961
56.300006;33.9877
56.350006;34.2209
56.400002;34.2562
56.450007;34.7388
56.500002;34.7688
56.550004;35.0518
56.600001;35.2141
56.650007;35.6246
56.700001;35.9215
56.750001;36.0581
56.800005;36.1925
56.850002;36.0441
56.900003;36.1158
56.950006;35.6749
57.000004;35.3653
57.050001;34.9647
57.100004;35.0382
57.150001;34.5221
57.200006;34.1899
57.250005;33.9468
57.300006;33.5894
57.350001;33.5422
57.400004;33.2996
57.45;33.1367
57.500007;32.8239
57.550002;32.6449
57.600004;32.6795
57.650001;32.7313
57.700006;32.553
57.750001;32.4609
57.800002;32.6027
57.850002;32.7851
57.900007;32.8467
57.950002;32.7523
58.000001;32.9715
58.050006;32.9175
58.100004;32.9429
58.150005;32.996
58.200001;33.3812
58.250006;33.6951
58.300002;33.9013
58.350002;34.1664
58.400006;34.6294
58.450003;35.003
58.500004;35.123
58.550007;35.3997
58.600006;35.4027
58.650004;35.4281
58.700005;35.3258
58.750007;35.7468
58.800004;35.7428
58.850004;35.73
58.900001;35.6268
58.950003;35.6076
59.000003;35.6106
59.050007;35.6126
59.100001;35.4625
59.150003;35.0767
59.200002;34.4921
59.250004;34.2169
59.300006;33.8608
59.350004;33.5623
59.400005;33.2103
59.450004;32.9869
59.500005;32.86
59.550007;32.5008
59.600001;32.7875
59.650005;32.6559
59.700002;32.6989
59.750001;32.5915
59.8;32.7101
59.850006;32.5296
59.9;32.5883
59.950007;32.6299
60.000007;32.6785
60.050004;32.9973
60.100006;32.8956
60.150004;33.142
60.200007;33.441
60.250003;33.4325
60.300002;33.5911
60.350001;34.1694
60.400003;34.4273
60.450002;34.5517
60.500002;34.8108
60.550005;35.02
60.600007;35.228
60.650005;35.4706
60.700007;35.6555
60.750001;35.8593
60.800004;35.8208
60.850003;35.7826
60.900001;35.6752
60.950007;35.3438
61.000007;35.3445
61.050002;35.1977
61.100004;34.9975
61.150002;34.5195
61.200005;34.5301
61.250007;34.3729
61.300004;34.0714
61.350004;33.9866
61.400004;33.5541
61.450006;33.3817
61.500005;33.1838
61.55;32.8858
61.600002;32.8566
61.650002;32.776
61.700002;32.7113
61.750006;32.7071
61.800004;32.6544
61.850002;32.39
61.900002;32.3644
61.950002;32.4915
62.000002;32.6667
62.050004;32.4941
62.100006;32.6715
62.150001;32.872
62.2;33.2269
62.250003;33.5718
62.300004;33.7495
62.350005;34.0209
62.400006;34.0641
62.450003;34.3631
62.500003;34.4066
62.55;34.9951
62.600002;35.4052
62.650002;35.5517
62.700005;36.028
62.75;35.9304
62.8;35.9318
62.850004;35.9422
62.900006;35.9011
62.950001;35.7264
63.000001;35.3929
63.050002;35.3436
63.100006;34.909
63.150002;34.7679
63.200007;34.4058
63.250002;34.031
63.300002;34.0287
63.350001;33.8419
63.400004;33.5588
63.450005;33.4753
63.500005;33.3774
63.550002;33.1594
63.600001;32.8523
63.650005;32.6324
63.700005;32.5402
63.750006;32.5774
63.800004;32.5118
63.850007;32.621
63.900003;32.7638
63.950005;32.5275
64.000006;32.6615
64.050006;32.7364
64.100006;32.8711
64.15;32.9948
64.2;33.1051
64.250004;33.2567
64.300004;33.5461
64.350001;33.7944
64.400002;34.1555
64.450005;34.2661
64.500004;34.458
64.550002;34.7068
64.600003;35.1061
64.650002;35.3661
64.700006;35.3157
64.750002;35.6902
64.800002;35.8849
64.850006;35.8581
64.900002;35.9038
64.950002;35.8614
65.000005;35.6673
65.050001;35.6096
65.100006;35.1613
65.150005;34.9287
65.200003;34.5284
65.250006;34.1403
65.300006;33.6387
65.350006;33.2439
65.400002;33.3849
65.450002;33.4455
65.500006;33.0677
65.550001;33.0373
65.600002;33.0572
65.65;32.8404
65.700001;32.7302
65.750002;32.571
65.800001;32.5522
65.850003;32.8357
65.900004;32.6589
65.950001;32.6847
66.000002;32.7804
66.050001;32.9556
66.100006;32.768
66.150003;32.8806
66.200004;33.1154
66.250004;33.3768
66.300004;33.8715
66.350007;33.7545
66.400001;33.9036
66.450004;34.251
66.500006;34.2583
66.550006;34.5063
66.600004;34.6271
66.650005;34.9296
66.700007;34.6077
66.750001;35.4652
66.800001;35.5359
66.850002;35.7512
66.900004;35.7987
66.950005;36.0205
67.000006;35.9144
67.050003;35.6443
67.100005;35.7031
67.150003;35.3101
67.200001;34.806
67.250001;34.4642
67.300002;33.9544
67.350007;33.6574
67.400006;33.6354
67.450003;33.28
67.500005;33.0881
67.550007;33.002
67.600006;32.9074
67.650003;32.7003
67.700002;32.4625
67.750004;32.438
67.800003;32.1483
67.850002;32.1827
67.900006;32.3659
67.950002;32.5721
68.000001;32.696
68.050002;32.6322
68.100007;32.9708
68.150006;33.0443
68.200003;33.2104
68.250005;33.2487
68.300005;33.5015
68.350006;33.5242
68.400006;33.8636
68.450003;34.1886
68.500004;34.4113
68.550005;34.4692
68.600007;34.7234
68.650002;35.2833
68.700001;35.3411
68.750002;35.33
68.800007;35.9523
68.850007;36.0555
68.900001;35.6766
68.950001;35.9069
69.000003;35.7941
69.050004;35.5667
69.100004;35.3948
69.150007;35.318
69.200001;34.8449
69.250006;34.4449
69.300004;34.1231
69.350003;33.9256
69.400007;33.8257
69.450003;33.5888
69.500006;33.4034
69.550003;32.8308
69.600007;32.669
69.650004;32.7009
69.700002;32.7022
69.750006;32.6489
